,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,MILEAGE_KM,MANUFACTURED_YEAR,TRANSMISSION,OMV,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
8766,48,75800.0,8740.0,148000.0,2010,0,36950.0,38216.0,3139.0,2362.0,1770.0,2.0,2
8768,34,37800.0,10580.0,137458.0,2014,0,15430.0,64700.0,1103.0,1598.0,1205.0,2.0,3
8770,4,493988.0,64950.0,66000.0,2016,0,224157.0,55501.0,1705.0,5950.0,2440.0,1.0,4
8771,48,52800.0,6740.0,121000.0,2009,0,17853.0,31976.0,2834.0,1598.0,1195.0,3.0,3
8773,31,210888.0,19550.0,562.0,2020,0,45667.0,56100.0,3411.0,1332.0,1555.0,1.0,4
8774,16,98888.0,10860.0,14671.0,2020,0,18875.0,35990.0,3166.0,1598.0,1280.0,1.0,3
8775,20,65800.0,9950.0,63482.0,2017,0,12369.0,36890.0,1858.0,1591.0,1295.0,1.0,3
8777,3,48500.0,8740.0,105000.0,2007,0,52387.0,50355.0,2011.0,2497.0,1600.0,2.0,1
8778,31,91888.0,14530.0,66180.0,2017,0,23295.0,42900.0,2037.0,1595.0,1395.0,1.0,0
8781,31,163800.0,17720.0,22719.0,2019,0,36395.0,38889.0,2920.0,1332.0,1410.0,3.0,1
8782,3,379800.0,39600.0,37733.0,2019,0,100100.0,41805.0,2773.0,2998.0,2320.0,2.0,4
8783,3,82800.0,13240.0,115000.0,2009,0,47741.0,38712.0,2259.0,2979.0,1825.0,4.0,5
8785,49,47800.0,10490.0,75500.0,2015,0,17523.0,56001.0,1342.0,1390.0,1417.0,2.0,3
8789,16,78800.0,8820.0,40000.0,2019,0,9218.0,32699.0,3046.0,1368.0,1115.0,2.0,3
8792,14,78900.0,13360.0,60000.0,2017,0,25325.0,49996.0,2072.0,1496.0,1430.0,1.0,2
8794,48,115500.0,21660.0,70000.0,2016,0,40943.0,49602.0,1529.0,2493.0,2030.0,3.0,2
8795,46,116800.0,15580.0,10323.0,2018,0,15583.0,35403.0,2224.0,1995.0,1591.0,1.0,4
8797,40,153500.0,18000.0,19700.0,2018,0,30425.0,36001.0,2736.0,1798.0,1430.0,1.0,5
8798,14,63888.0,9930.0,60200.0,2018,0,15623.0,36810.0,2223.0,1318.0,1052.0,1.0,0
8799,14,55900.0,8000.0,165000.0,2008,0,16294.0,25727.0,2223.0,1496.0,1100.0,1.0,0
8801,3,153800.0,15900.0,101000.0,2012,0,80051.0,60586.0,3504.0,2979.0,1750.0,5.0,1
8802,48,69300.0,15490.0,189000.0,2006,0,32331.0,54463.0,1619.0,2362.0,1730.0,4.0,2
8803,41,757000.0,138600.0,34000.0,2015,0,366414.0,77600.0,1160.0,6592.0,2360.0,2.0,1
8805,31,79800.0,20210.0,93300.0,2014,0,41602.0,70890.0,760.0,1991.0,1465.0,3.0,1
8806,38,138800.0,19140.0,87799.0,2009,0,82345.0,39563.0,2624.0,3436.0,1380.0,6.0,5
8807,29,66800.0,13390.0,97800.0,2015,0,24999.0,51000.0,1125.0,1998.0,1528.0,1.0,4
8809,4,328800.0,68000.0,37500.0,2013,0,229368.0,78700.0,731.0,5998.0,2475.0,6.0,1
8810,31,139800.0,15000.0,19000.0,2019,0,32681.0,32889.0,2920.0,1332.0,1375.0,1.0,0
8811,3,55000.0,15110.0,63117.0,2014,0,35713.0,74801.0,917.0,1598.0,1410.0,4.0,1
8813,3,139999.0,13030.0,4000.0,2021,0,32653.0,48510.0,3379.0,1499.0,1340.0,1.0,0
8814,11,564000.0,58320.0,75000.0,2012,0,415863.0,60586.0,3504.0,6262.0,1880.0,3.0,5
8815,6,45800.0,8350.0,61904.0,2015,0,13658.0,52301.0,1678.0,1398.0,1220.0,1.0,3
8816,14,79800.0,14150.0,75000.0,2016,0,26990.0,56410.0,1733.0,1498.0,1324.0,1.0,3
8817,14,69800.0,15290.0,108748.0,2015,0,28587.0,62140.0,1279.0,2354.0,1574.0,1.0,4
8818,16,69800.0,9650.0,77979.0,2018,0,12572.0,30209.0,2376.0,1591.0,1345.0,1.0,3
8822,48,10000.0,9100.0,155000.0,2008,0,16994.0,19328.0,400.0,1598.0,1195.0,5.0,3
8829,2,115800.0,28890.0,90000.0,2014,0,51063.0,70890.0,763.0,1984.0,1410.0,3.0,5
8831,34,79800.0,11530.0,101000.0,2009,1,50809.0,31335.0,2199.0,3696.0,1490.0,2.0,5
8832,14,115988.0,11480.0,28.0,2021,0,24331.0,47001.0,3497.0,1496.0,1250.0,1.0,4
8835,31,197500.0,25670.0,71000.0,2016,0,90290.0,48209.0,1831.0,2996.0,1940.0,2.0,1
8837,3,318800.0,50640.0,30027.0,2016,0,99088.0,56000.0,1730.0,4395.0,2275.0,2.0,4
8838,3,181888.0,15970.0,35.0,2021,0,41353.0,56100.0,3561.0,1998.0,1490.0,1.0,1
8840,2,78800.0,16750.0,145000.0,2014,0,44910.0,71889.0,1098.0,1984.0,1830.0,1.0,4
8843,2,75800.0,16070.0,92000.0,2015,0,29913.0,60000.0,1312.0,1395.0,1480.0,1.0,4
8845,32,54800.0,12990.0,82996.0,2015,0,18972.0,60101.0,1249.0,2360.0,1530.0,2.0,4
8846,2,69800.0,12350.0,99000.0,2016,0,24582.0,49430.0,1492.0,999.0,1280.0,2.0,1
8847,27,172000.0,24570.0,82000.0,2009,0,119122.0,31933.0,2226.0,4691.0,1880.0,4.0,5
8849,31,69800.0,12150.0,81000.0,2007,0,48762.0,50168.0,2071.0,1796.0,1340.0,2.0,5
8851,2,146800.0,16770.0,40000.0,2019,0,33720.0,40002.0,2742.0,1984.0,1480.0,1.0,1
8853,14,55000.0,6990.0,135000.0,2009,0,14071.0,32368.0,2555.0,1339.0,1010.0,6.0,0
8854,3,59999.0,14750.0,90000.0,2014,0,32834.0,76612.0,1127.0,1598.0,1410.0,2.0,1
8859,3,197800.0,19850.0,25000.0,2019,0,51807.0,32500.0,3013.0,1998.0,1540.0,1.0,1
8861,29,52800.0,10750.0,83600.0,2015,0,18806.0,44001.0,1463.0,1998.0,1535.0,2.0,2
8863,31,92800.0,10310.0,101000.0,2011,0,51951.0,45586.0,2956.0,1796.0,1560.0,3.0,1
8864,31,169800.0,24620.0,119000.0,2015,0,96961.0,54920.0,1104.0,2996.0,1935.0,1.0,1
8865,31,208888.0,26710.0,23000.0,2018,0,41388.0,30851.0,2195.0,1595.0,1550.0,2.0,5
8866,29,61000.0,11510.0,95000.0,2016,0,19746.0,57501.0,1617.0,1998.0,1357.0,3.0,0
8868,48,58800.0,12590.0,90000.0,2016,0,20163.0,47300.0,1553.0,1496.0,1320.0,3.0,2
8870,6,63800.0,10580.0,95000.0,2017,0,15671.0,50110.0,1918.0,1362.0,1650.0,1.0,2
8873,2,95000.0,33800.0,73500.0,2013,0,66688.0,77600.0,516.0,2995.0,2250.0,1.0,4
8874,38,472800.0,60220.0,32988.0,2016,0,156099.0,57390.0,2073.0,2981.0,1535.0,2.0,5
8875,3,467988.0,38410.0,652.0,2020,0,123119.0,59599.0,3501.0,2998.0,1890.0,1.0,1
8876,49,31800.0,12140.0,120000.0,2013,0,19399.0,65689.0,793.0,1390.0,1417.0,2.0,3
8877,20,85800.0,10390.0,14456.0,2018,0,18761.0,33199.0,2681.0,1591.0,1287.0,1.0,3
8879,46,75000.0,13500.0,93000.0,2016,0,19469.0,51109.0,1738.0,1998.0,1682.0,2.0,4
8880,48,69800.0,32880.0,60000.0,2013,1,29504.0,61700.0,576.0,1998.0,1239.0,3.0,5
8884,3,66888.0,8280.0,84758.0,2010,0,29578.0,35416.0,2928.0,1995.0,1390.0,4.0,1
8885,3,62000.0,36170.0,263000.0,2013,0,39075.0,73900.0,370.0,2979.0,1445.0,1.0,5
8886,3,116800.0,20800.0,130118.0,2014,0,76195.0,67901.0,764.0,2979.0,1845.0,1.0,1
8891,48,69800.0,7220.0,139000.0,2011,0,14432.0,46482.0,3504.0,1598.0,1195.0,1.0,3
8895,48,119999.0,14940.0,22500.0,2018,0,30806.0,31001.0,2195.0,1998.0,1695.0,2.0,4
8896,38,188000.0,22330.0,158000.0,2011,0,71971.0,33568.0,3049.0,3598.0,2105.0,4.0,4
8901,48,67800.0,8020.0,150000.0,2009,0,23297.0,32914.0,3070.0,1797.0,1340.0,4.0,2
8902,2,153800.0,16700.0,22000.0,2019,0,38530.0,24001.0,2832.0,1984.0,1535.0,2.0,1
8906,14,91800.0,9940.0,22473.0,2019,0,21929.0,32699.0,3132.0,1496.0,1130.0,1.0,6
8907,49,59800.0,9920.0,55000.0,2017,0,16274.0,47112.0,2068.0,1197.0,1139.0,1.0,0
8909,38,100800.0,88060.0,99000.0,2012,0,84352.0,88002.0,219.0,3598.0,2105.0,2.0,4
8910,14,12800.0,8540.0,123000.0,2008,0,19166.0,17496.0,524.0,1799.0,1350.0,3.0,2
8912,16,80800.0,9440.0,25000.0,2019,0,14862.0,31759.0,2831.0,1591.0,1345.0,1.0,3
8913,49,30800.0,16150.0,100000.0,2013,0,20921.0,72609.0,610.0,1395.0,1249.0,2.0,0
8915,49,91800.0,16180.0,75156.0,2016,0,38176.0,49156.0,1555.0,1984.0,1550.0,2.0,6
8917,31,255800.0,25920.0,42000.0,2019,0,71183.0,41805.0,2588.0,1991.0,1755.0,1.0,5
8921,31,354988.0,33550.0,652.0,2020,0,66923.0,46002.0,3346.0,1991.0,1695.0,1.0,5
8922,31,110800.0,12090.0,112000.0,2011,0,54305.0,47316.0,3323.0,1796.0,1470.0,4.0,5
8923,31,224800.0,29050.0,69000.0,2017,0,90265.0,55414.0,1976.0,2996.0,2220.0,3.0,4
8924,14,32988.0,17720.0,78000.0,2012,0,25520.0,58090.0,374.0,1799.0,1385.0,1.0,2
8925,26,66200.0,19000.0,81957.0,2014,0,29872.0,72890.0,736.0,1998.0,1240.0,3.0,5
8927,3,78800.0,24850.0,90000.0,2013,0,42242.0,84100.0,760.0,2979.0,1445.0,3.0,5
8928,48,52800.0,11780.0,93220.0,2015,0,19589.0,56001.0,1308.0,1598.0,1205.0,1.0,3
8930,31,144500.0,19880.0,93700.0,2016,0,57731.0,47501.0,1953.0,1991.0,1615.0,2.0,1
8932,34,52700.0,11070.0,70000.0,2015,0,24401.0,62140.0,1281.0,1997.0,1470.0,2.0,1
8934,31,101800.0,15920.0,74000.0,2017,0,28815.0,42801.0,2006.0,1595.0,1430.0,2.0,1
8935,48,57800.0,10700.0,80000.0,2016,0,17982.0,51506.0,1640.0,1598.0,1205.0,1.0,3
8936,31,250800.0,29460.0,61000.0,2017,0,70702.0,30851.0,2465.0,1991.0,1780.0,1.0,5
8937,46,67800.0,14290.0,89892.0,2016,0,19146.0,47604.0,1466.0,1998.0,1682.0,2.0,4
8944,48,53888.0,10610.0,60850.0,2016,0,17982.0,47300.0,1522.0,1598.0,1205.0,1.0,3
8946,2,67000.0,12930.0,80147.0,2016,0,22545.0,53000.0,1675.0,1395.0,1310.0,2.0,1
8948,38,269800.0,30550.0,17500.0,2019,0,70565.0,48000.0,2619.0,1984.0,1795.0,1.0,4
8949,42,65000.0,8860.0,117083.0,2017,0,20729.0,38510.0,2223.0,999.0,1225.0,1.0,0
8950,48,76800.0,11350.0,61776.0,2017,0,21690.0,46791.0,2104.0,1598.0,1230.0,2.0,3
8951,14,101888.0,10880.0,15985.0,2020,0,20512.0,33520.0,3046.0,1597.0,1237.0,1.0,3
8952,16,122800.0,14850.0,65000.0,2018,0,36260.0,31809.0,2465.0,2359.0,1870.0,1.0,4
8953,47,15838.0,9320.0,127000.0,2008,0,15112.0,14835.0,605.0,1586.0,1220.0,2.0,0
8955,29,52888.0,12470.0,85800.0,2015,0,17801.0,56001.0,1335.0,1496.0,1321.0,1.0,3
8956,31,142800.0,28190.0,127000.0,2014,0,94327.0,65002.0,916.0,2996.0,1955.0,3.0,1
8958,20,52998.0,9700.0,85511.0,2016,0,17516.0,52301.0,1649.0,1591.0,1295.0,2.0,3
8959,29,54800.0,12450.0,122000.0,2015,0,20660.0,61001.0,1275.0,1998.0,1454.0,2.0,1
8961,2,85800.0,12240.0,78000.0,2017,0,24698.0,36890.0,1825.0,999.0,1280.0,1.0,1
8963,18,195800.0,19490.0,3000.0,2019,0,35690.0,47506.0,2955.0,1997.0,1679.0,1.0,1
8970,14,74800.0,9350.0,39081.0,2019,0,15592.0,30000.0,2795.0,1317.0,1030.0,1.0,0
8971,31,108000.0,15600.0,102000.0,2007,0,78000.0,31335.0,2199.0,5461.0,2000.0,4.0,5
8972,2,161000.0,24370.0,29000.0,2017,0,43210.0,50001.0,2041.0,1798.0,1305.0,2.0,5
8973,16,14800.0,8100.0,112000.0,2008,0,11726.0,13786.0,642.0,1591.0,1264.0,2.0,3
8974,48,102800.0,10430.0,738.0,2020,0,22096.0,41801.0,3442.0,1490.0,1110.0,1.0,4
8975,32,18800.0,9030.0,148000.0,2009,0,13556.0,12763.0,739.0,1584.0,1162.0,4.0,3
8976,48,135888.0,43860.0,74242.0,2014,0,35385.0,72003.0,943.0,3955.0,1950.0,4.0,4
8977,2,222800.0,24330.0,13481.0,2019,0,60434.0,38602.0,2711.0,1984.0,2050.0,1.0,4
8980,3,398800.0,37460.0,3000.0,2019,0,91069.0,49500.0,3197.0,2998.0,1710.0,1.0,5
8981,3,250888.0,26700.0,6700.0,2017,0,121463.0,54334.0,2101.0,2979.0,1615.0,1.0,5
8984,49,81800.0,14260.0,56000.0,2016,0,23095.0,53001.0,1825.0,1395.0,1288.0,2.0,2
8988,35,50888.0,9220.0,125000.0,2017,0,19298.0,51106.0,1893.0,999.0,1188.0,1.0,0
8989,3,117800.0,12290.0,128000.0,2011,0,68011.0,58124.0,3473.0,2979.0,1940.0,3.0,1
8990,31,181800.0,17230.0,2833.0,2021,0,33718.0,47821.0,3411.0,1332.0,1410.0,1.0,1
8991,14,44800.0,11590.0,75402.0,2015,0,12615.0,57498.0,1276.0,1317.0,1020.0,2.0,0
8993,14,68888.0,10940.0,36818.0,2017,0,19416.0,34664.0,2042.0,1496.0,1185.0,1.0,4
8994,14,78800.0,13930.0,84000.0,2016,0,26990.0,56500.0,1734.0,1498.0,1324.0,2.0,3
8995,27,380000.0,34900.0,78.0,2020,0,87525.0,51900.0,3285.0,2979.0,2184.0,1.0,4
8998,47,33880.0,8340.0,108000.0,2006,0,11806.0,49541.0,1461.0,1490.0,1060.0,1.0,0
8999,16,59888.0,9930.0,78263.0,2017,0,12881.0,42801.0,1951.0,1591.0,1345.0,2.0,3
9000,26,85500.0,10050.0,120000.0,2010,0,30482.0,32190.0,3079.0,1598.0,1230.0,3.0,5
9002,49,109800.0,19040.0,73000.0,2015,0,26593.0,50621.0,1497.0,3597.0,2103.0,1.0,4
9003,48,59988.0,11570.0,158000.0,2015,0,28170.0,58190.0,1370.0,2494.0,1475.0,2.0,1
9004,26,238800.0,22220.0,9532.0,2021,0,51011.0,60109.0,3384.0,1998.0,1555.0,1.0,5
9005,31,161800.0,18240.0,33100.0,2019,0,42557.0,22728.0,2707.0,1991.0,1705.0,1.0,4
9006,48,46888.0,13590.0,85000.0,2014,0,28027.0,67304.0,827.0,2494.0,1470.0,3.0,1
9007,41,498000.0,69480.0,12027.0,2009,0,533257.0,35411.0,2593.0,6749.0,2550.0,3.0,1
9009,48,209800.0,20180.0,2688.0,2021,1,39511.0,44190.0,3353.0,1618.0,1280.0,1.0,5
9010,31,147939.0,16390.0,28000.0,2019,0,32746.0,37900.0,2556.0,1332.0,1385.0,2.0,1
9012,34,44700.0,10070.0,103000.0,2015,0,16439.0,55399.0,1307.0,1598.0,1205.0,2.0,3
9015,20,59200.0,9490.0,57000.0,2017,0,11685.0,42900.0,2038.0,1591.0,1295.0,1.0,3
9017,14,58800.0,11120.0,92985.0,2016,0,17528.0,52668.0,1709.0,1498.0,1046.0,2.0,0
9021,13,18500.0,10440.0,217057.0,2008,0,22765.0,15777.0,642.0,2261.0,1541.0,4.0,6
9022,50,121800.0,18210.0,70329.0,2017,0,37616.0,53711.0,1980.0,1969.0,1695.0,1.0,1
9023,31,65000.0,8750.0,175000.0,2009,0,37576.0,29328.0,2707.0,1597.0,1500.0,3.0,1
9024,3,81800.0,9810.0,176031.0,2010,0,37471.0,33568.0,3018.0,2497.0,1650.0,6.0,1
9026,31,62800.0,12360.0,183000.0,2007,0,94013.0,50347.0,1834.0,3498.0,1850.0,4.0,1
9027,31,57300.0,14600.0,73000.0,2015,0,25919.0,61410.0,1191.0,1595.0,1425.0,2.0,0
9028,16,42800.0,5460.0,165000.0,2009,1,9343.0,31976.0,2834.0,1591.0,1264.0,5.0,3
9030,3,141800.0,13300.0,6900.0,2021,0,32653.0,41801.0,3350.0,1499.0,1340.0,1.0,0
9031,14,118800.0,11950.0,26100.0,2019,0,22847.0,42000.0,2952.0,1496.0,1360.0,1.0,2
9032,20,24000.0,10670.0,120000.0,2009,0,15812.0,19782.0,799.0,1998.0,1284.0,2.0,3
9034,20,28800.0,8950.0,130000.0,2010,0,25604.0,16784.0,1162.0,2359.0,1838.0,3.0,4
9035,20,26888.0,8080.0,125000.0,2010,0,15581.0,16438.0,1191.0,1591.0,1232.0,4.0,5
9036,49,67500.0,13880.0,107000.0,2014,0,41062.0,71889.0,1103.0,1984.0,1790.0,2.0,2
9037,44,190988.0,18440.0,8550.0,2020,0,36610.0,61190.0,3349.0,1984.0,1939.0,1.0,4
9038,14,70800.0,10450.0,58100.0,2017,0,19373.0,34400.0,2286.0,1496.0,1190.0,1.0,6
9039,3,249800.0,29910.0,101782.0,2017,0,119180.0,55000.0,1888.0,4395.0,1865.0,1.0,1
9041,47,111800.0,11660.0,11900.0,2020,0,23724.0,49640.0,3316.0,1460.0,1090.0,1.0,4
9044,38,568800.0,52740.0,7064.0,2020,0,115465.0,46002.0,3292.0,3995.0,1525.0,1.0,5
9047,38,817988.0,66830.0,18.0,2021,0,183135.0,86001.0,3315.0,2981.0,1750.0,1.0,5
9050,31,224988.0,21990.0,652.0,2020,0,39966.0,45001.0,3324.0,1332.0,1425.0,1.0,1
9051,34,299000.0,33510.0,32000.0,2011,0,113697.0,42683.0,2929.0,3799.0,1740.0,3.0,5
9052,31,41800.0,14730.0,93000.0,2013,0,24674.0,65689.0,828.0,1595.0,1425.0,2.0,0
9055,16,80800.0,9620.0,38692.0,2019,0,14886.0,34001.0,2767.0,1591.0,1345.0,1.0,3
9056,48,55800.0,11360.0,89000.0,2016,0,18858.0,51506.0,1645.0,1496.0,1320.0,2.0,2
9057,49,131000.0,18610.0,40000.0,2017,0,34507.0,42322.0,1856.0,1984.0,1408.0,2.0,5
9059,37,145800.0,14030.0,6200.0,2021,0,28607.0,48002.0,3353.0,1199.0,1430.0,1.0,4
9060,2,139000.0,24970.0,144201.0,2015,0,70671.0,60001.0,1282.0,2995.0,2105.0,2.0,4
9061,14,81800.0,13220.0,28000.0,2016,0,27417.0,51000.0,1828.0,1496.0,1514.0,2.0,2
9067,27,328888.0,34610.0,12000.0,2018,0,77842.0,37989.0,2559.0,2979.0,1850.0,1.0,1
9069,6,60800.0,10370.0,79313.0,2015,0,19870.0,46229.0,1463.0,2384.0,1539.0,1.0,1
9070,47,12800.0,8130.0,131000.0,2008,1,10232.0,16170.0,551.0,1328.0,1000.0,2.0,0
9075,3,64000.0,10120.0,258000.0,2008,0,54129.0,37906.0,2285.0,2497.0,1600.0,4.0,1
9076,31,147800.0,14690.0,14898.0,2020,0,28284.0,37766.0,2951.0,1332.0,1365.0,1.0,0
9080,20,84188.0,10350.0,11523.0,2018,0,14420.0,28589.0,2710.0,1591.0,1287.0,1.0,3
9087,27,165800.0,19310.0,129000.0,2010,0,99647.0,34935.0,3108.0,4244.0,1880.0,3.0,5
9089,46,55800.0,13710.0,97000.0,2015,0,17113.0,60789.0,1254.0,1998.0,1682.0,1.0,4
9090,14,83888.0,9400.0,7300.0,2020,0,16356.0,38504.0,3108.0,1317.0,1070.0,1.0,0
9091,48,63800.0,13700.0,86000.0,2015,0,27591.0,61010.0,1277.0,1998.0,1480.0,2.0,1
9094,48,125800.0,19170.0,75500.0,2015,0,35926.0,53711.0,1979.0,2493.0,2030.0,2.0,2
9095,23,148800.0,22880.0,74000.0,2016,0,56222.0,53001.0,1463.0,1998.0,2070.0,1.0,4
9097,3,99800.0,23840.0,125000.0,2014,0,71861.0,79000.0,731.0,2979.0,1690.0,4.0,1
9098,32,19800.0,9770.0,143200.0,2009,0,19788.0,12763.0,739.0,1499.0,1313.0,3.0,3
9100,14,69800.0,9410.0,165000.0,2009,0,21636.0,42885.0,2684.0,1799.0,1410.0,4.0,4
9102,14,59800.0,10890.0,51012.0,2016,0,19588.0,50789.0,1832.0,1496.0,1130.0,3.0,6
9104,48,63800.0,12790.0,121000.0,2015,0,28170.0,58190.0,1366.0,2494.0,1475.0,1.0,1
9105,48,105988.0,10720.0,652.0,2021,0,18567.0,52709.0,3499.0,996.0,970.0,1.0,4
9107,14,67800.0,8840.0,135216.0,2009,0,31488.0,37502.0,2774.0,2354.0,1680.0,1.0,2
9108,14,93800.0,10120.0,14000.0,2019,0,21277.0,40556.0,2951.0,1496.0,1130.0,1.0,6
9113,48,31800.0,9230.0,180000.0,2010,0,16680.0,16095.0,1253.0,1598.0,1195.0,3.0,3
9115,16,78200.0,9590.0,43000.0,2019,0,12678.0,31917.0,2709.0,1591.0,1345.0,2.0,3
9117,14,71500.0,9110.0,40000.0,2019,0,16396.0,26667.0,2711.0,1317.0,1030.0,1.0,0
9119,31,107500.0,18530.0,74315.0,2015,0,51956.0,50089.0,1461.0,1991.0,1655.0,2.0,1
9120,31,220800.0,24850.0,44000.0,2019,0,48978.0,42020.0,2772.0,1991.0,1555.0,1.0,5
9122,48,31800.0,25490.0,61200.0,2012,0,23232.0,93004.0,274.0,1998.0,1445.0,2.0,1
9123,46,86888.0,12520.0,35280.0,2018,0,16945.0,37989.0,2282.0,1995.0,1489.0,1.0,4
9126,3,138000.0,27820.0,137593.0,2015,0,68781.0,75002.0,1160.0,2979.0,2025.0,1.0,4
9127,31,158000.0,17980.0,48000.0,2019,0,35477.0,41001.0,2768.0,1332.0,1410.0,1.0,1
9131,31,308888.0,29350.0,16800.0,2020,0,68103.0,49500.0,2925.0,1991.0,1695.0,1.0,5
9133,32,47988.0,8870.0,55000.0,2017,0,13174.0,51765.0,1859.0,1193.0,940.0,1.0,3
9136,50,123800.0,19850.0,65000.0,2017,0,38636.0,51000.0,1832.0,1969.0,1731.0,3.0,6
9137,31,265000.0,206860.0,62655.0,2012,0,145751.0,96101.0,32.0,6208.0,1710.0,5.0,5
9139,31,158800.0,17630.0,28000.0,2019,0,41104.0,40002.0,2769.0,1332.0,1410.0,2.0,1
9140,31,66500.0,18140.0,82650.0,2013,0,50652.0,77003.0,791.0,1991.0,1660.0,2.0,1
9141,22,125000.0,18570.0,76000.0,2016,0,48155.0,54405.0,1861.0,1999.0,1720.0,4.0,4
9142,49,79888.0,15650.0,81000.0,2010,0,27778.0,55089.0,1491.0,1984.0,1328.0,2.0,5
9145,29,9200.0,8980.0,155000.0,2007,0,15438.0,19637.0,374.0,1598.0,1235.0,2.0,3
9150,34,98888.0,10710.0,31829.0,2018,0,20399.0,32500.0,3017.0,1197.0,1325.0,1.0,4
9151,3,85800.0,20150.0,83000.0,2014,0,49966.0,72201.0,977.0,1997.0,1720.0,3.0,4
9154,34,56000.0,10780.0,76000.0,2016,0,18689.0,51506.0,1640.0,1197.0,1285.0,3.0,4
9155,3,143800.0,16960.0,26000.0,2018,0,53567.0,37010.0,2344.0,1998.0,1615.0,1.0,1
9157,31,113800.0,14830.0,15200.0,2010,0,102322.0,37502.0,2774.0,3498.0,1850.0,2.0,1
9159,3,157800.0,15610.0,15000.0,2020,0,36049.0,41503.0,3167.0,1499.0,1375.0,1.0,1
9160,31,71900.0,17430.0,115000.0,2014,0,49580.0,65001.0,910.0,1991.0,1680.0,6.0,1
9161,21,916888.0,88970.0,11000.0,2020,0,179556.0,40301.0,3130.0,3996.0,2320.0,1.0,4
9162,31,178800.0,26170.0,76188.0,2015,0,96961.0,50089.0,1461.0,2996.0,1935.0,1.0,1
9164,48,64500.0,11780.0,78000.0,2016,0,19955.0,53001.0,1675.0,1798.0,1360.0,3.0,2
9165,16,16800.0,7630.0,167000.0,2009,0,11465.0,13943.0,792.0,1591.0,1264.0,3.0,3
9169,14,87800.0,10790.0,21000.0,2019,0,20165.0,34001.0,2771.0,1496.0,1130.0,1.0,6
9170,29,58800.0,10780.0,68525.0,2016,0,20687.0,57903.0,1612.0,1998.0,1535.0,2.0,2
9171,19,147000.0,22800.0,89000.0,2008,0,37537.0,34991.0,2348.0,3778.0,2125.0,3.0,4
9173,29,121800.0,13630.0,6500.0,2020,0,23072.0,32801.0,2925.0,1998.0,1453.0,1.0,4
9175,38,418800.0,37690.0,2200.0,2020,0,98900.0,46002.0,3316.0,2995.0,2060.0,1.0,4
9176,31,166800.0,26670.0,116295.0,2015,0,96961.0,62140.0,1275.0,2996.0,1935.0,2.0,1
9178,38,705988.0,65270.0,69.0,2020,0,151845.0,46790.0,2953.0,2981.0,1590.0,1.0,5
9180,3,145800.0,21590.0,80000.0,2017,0,50933.0,50110.0,1924.0,1998.0,1540.0,3.0,1
9181,31,343000.0,30400.0,2889.0,2020,0,73803.0,56032.0,3473.0,1991.0,1765.0,1.0,5
9186,3,148800.0,21200.0,26255.0,2017,0,47688.0,49012.0,2041.0,1998.0,1540.0,2.0,5
9187,14,58588.0,10790.0,98000.0,2016,0,16452.0,50101.0,1461.0,1498.0,1046.0,1.0,0
9191,2,92800.0,10500.0,108000.0,2011,0,47583.0,40714.0,3199.0,1984.0,1615.0,3.0,1
9192,14,125800.0,17190.0,70000.0,2018,0,33291.0,39001.0,2258.0,2356.0,1865.0,1.0,2
9193,31,81600.0,19060.0,90000.0,2014,0,46038.0,74389.0,762.0,1991.0,1680.0,3.0,1
9194,31,57900.0,9220.0,190000.0,2008,0,37055.0,37906.0,2289.0,1796.0,1485.0,3.0,1
9195,48,106800.0,16030.0,62000.0,2016,0,34662.0,49802.0,1947.0,2362.0,1790.0,1.0,2
9200,29,51800.0,11230.0,121365.0,2015,0,18062.0,60001.0,1374.0,1998.0,1535.0,2.0,2
9201,3,99005.0,18920.0,93600.0,2015,0,46068.0,61103.0,1339.0,1997.0,1615.0,1.0,1
9203,3,136688.0,13190.0,9938.0,2020,0,32724.0,40556.0,2950.0,1499.0,1490.0,1.0,2
9205,14,95800.0,10650.0,38000.0,2019,0,19833.0,33301.0,2921.0,1597.0,1237.0,1.0,3
9207,16,107500.0,11750.0,12000.0,2020,0,21121.0,40609.0,2920.0,1598.0,1280.0,1.0,3
9208,23,101800.0,18380.0,78346.0,2016,0,37505.0,56000.0,1557.0,1998.0,1620.0,3.0,1
9212,3,390000.0,40200.0,23000.0,2019,0,99358.0,40101.0,2829.0,2998.0,1805.0,1.0,1
9216,46,115800.0,13440.0,17200.0,2019,0,18130.0,37705.0,2590.0,1995.0,1591.0,1.0,4
9217,31,286888.0,26500.0,1368.0,2021,0,50073.0,61001.0,3498.0,1991.0,1755.0,1.0,4
9218,44,69800.0,9420.0,44900.0,2018,0,15857.0,32311.0,2372.0,999.0,1299.0,2.0,0
9222,31,80800.0,8500.0,84000.0,2012,0,30327.0,46358.0,3444.0,1597.0,1500.0,5.0,1
9223,29,140800.0,14040.0,5896.0,2020,0,24760.0,47001.0,3292.0,1998.0,1576.0,1.0,4
9224,48,32800.0,9150.0,236000.0,2010,0,12306.0,16570.0,1283.0,1497.0,1095.0,2.0,3
9226,41,630000.0,63490.0,44759.0,2011,0,344775.0,79034.0,3294.0,6592.0,2360.0,3.0,1
