,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
8801,https://www.sgcarmart.com/used_cars/info.php?ID=1062633&DL=3043,BMW,153800,15900,10-Oct-2012,101000,2012,2362,Auto,58594,02/03/2022,80051,80051,60586,3504,2979,1750,5,Luxury Sedan
8802,https://www.sgcarmart.com/used_cars/info.php?ID=1019253&DL=2563,Toyota,69300,15490,22-Aug-2006,189000,2006,2457,Auto,24367,02/03/2022,32331,35565,54463,1619,2362,1730,4,MPV
8803,https://www.sgcarmart.com/used_cars/info.php?ID=1034318&DL=4068,Rolls-Royce,757000,138600,08-May-2015,34000,2015,8004,Auto,435209,02/03/2022,366414,631546,77600,1160,6592,2360,2,Luxury Sedan
8804,https://www.sgcarmart.com/used_cars/info.php?ID=1071791&DL=4026,Mercedes-Benz,69800,15800,02-Oct-2015,,2015,740,Auto,37105,02/03/2022,28034,26248,55889,1284,1595,1430,3,Luxury Sedan
8805,https://www.sgcarmart.com/used_cars/info.php?ID=1024623&DL=3133,Mercedes-Benz,79800,20210,13-Feb-2015,93300,2014,1202,Auto,45083,02/03/2022,41602,40243,70890,760,1991,1465,3,Luxury Sedan
8806,https://www.sgcarmart.com/used_cars/info.php?ID=1073925&DL=3582,Porsche,138800,19140,13-Oct-2009,87799,2009,3988,Auto,28691,02/03/2022,82345,82345,39563,2624,3436,1380,6,Sports Car
8807,https://www.sgcarmart.com/used_cars/info.php?ID=1042538&DL=1107,Mazda,66800,13390,23-Feb-2016,97800,2015,1210,Auto,37485,02/03/2022,24999,26999,51000,1125,1998,1528,1,SUV
8808,https://www.sgcarmart.com/used_cars/info.php?ID=1061945&DL=3954,BMW,128888,12880,27-Apr-2012,128000,2012,1210,Auto,,02/03/2022,44379,44379,,0,1997,1455,4,Luxury Sedan
8809,https://www.sgcarmart.com/used_cars/info.php?ID=1062303&DL=1000,Bentley,328800,68000,04-Mar-2014,37500,2013,7074,Auto,246701,02/03/2022,229368,384863,78700,731,5998,2475,6,Luxury Sedan
8810,https://www.sgcarmart.com/used_cars/info.php?ID=1074019&DL=3184,Mercedes-Benz,139800,15000,23-Mar-2020,19000,2019,586,Auto,54825,02/03/2022,32681,37754,32889,2920,1332,1375,1,Hatchback
8811,https://www.sgcarmart.com/used_cars/info.php?ID=1047072&DL=1000,BMW,55000,15110,30-Sep-2014,63117,2014,742,Auto,37766,02/03/2022,35713,31999,74801,917,1598,1410,4,Luxury Sedan
8812,https://www.sgcarmart.com/used_cars/info.php?ID=1035549&DL=1177,Lexus,168000,18330,26-Dec-2012,123478,"
Luxury Sedan ",5466,2012,43375,02/03/2022,,,47316,3323,4969,2375,5,
8813,https://www.sgcarmart.com/used_cars/info.php?ID=1057791&DL=1000,BMW,139999,13030,17-Jun-2021,4000,2021,684,Auto,73381,02/03/2022,32653,37715,48510,3379,1499,1340,1,Hatchback
8814,https://www.sgcarmart.com/used_cars/info.php?ID=1042251&DL=2563,Ferrari,564000,58320,16-Jun-2012,75000,2012,7488,Auto,58594,02/03/2022,415863,415863,60586,3504,6262,1880,3,Sports Car
8815,https://www.sgcarmart.com/used_cars/info.php?ID=1060269&DL=1001,Chevrolet,45800,8350,31-Oct-2016,61904,2015,626,Auto,33963,02/03/2022,13658,13658,52301,1678,1398,1220,1,Mid-Sized Sedan
8816,https://www.sgcarmart.com/used_cars/info.php?ID=1049851&DL=3287,Honda,79800,14150,06-Dec-2016,75000,2016,684,Auto,44226,02/03/2022,26990,24786,56410,1733,1498,1324,1,Mid-Sized Sedan
8817,https://www.sgcarmart.com/used_cars/info.php?ID=1070724&DL=1152,Honda,69800,15290,07-Sep-2015,108748,2015,1628,Auto,42674,02/03/2022,28587,32022,62140,1279,2354,1574,1,SUV
8818,https://www.sgcarmart.com/used_cars/info.php?ID=1072631&DL=1258,Hyundai,69800,9650,29-Sep-2018,77979,2018,738,Auto,29309,02/03/2022,12572,12572,30209,2376,1591,1345,1,Mid-Sized Sedan
8819,https://www.sgcarmart.com/used_cars/info.php?ID=1050154&DL=1000,Honda,83888,12120,18-Feb-1993,,1992,1110,Manual,18033,02/03/2022,20775,31163,26047,2199,1595,,,Sports Car
8820,https://www.sgcarmart.com/used_cars/info.php?ID=773433&DL=3214,Citroen,60800,15480,07-Apr-2015,87000,"
Stationwagon ",1144,2014,36732,02/03/2022,,,64700,1129,1560,1420,2,
8821,https://www.sgcarmart.com/used_cars/info.php?ID=1056413&DL=2080,Suzuki,74800,8990,10-Dec-2019,18000,"
Hatchback ",534,2019,33043,02/03/2022,,,33009,2832,1242,910,1,
8822,https://www.sgcarmart.com/used_cars/info.php?ID=1069777&DL=1000,Toyota,10000,9100,08-Apr-2008,155000,2008,1039,Auto,4247,02/03/2022,16994,18694,19328,400,1598,1195,5,Mid-Sized Sedan
8823,https://www.sgcarmart.com/used_cars/info.php?ID=1065564&DL=1095,Honda,81800,10590,29-Apr-2019,31000,"
Mid-Sized Sedan ",682,2018,43320,02/03/2022,,,48000,2591,1496,1160,1,
8824,https://www.sgcarmart.com/used_cars/info.php?ID=1064211&DL=3507,Toyota,64500,9430,02-Jan-2009,,2008,2293,Auto,21437,02/03/2022,30267,30267,31335,2460,2362,1730,2,MPV
8825,https://www.sgcarmart.com/used_cars/info.php?ID=1034395&DL=3024,BMW,176800,17670,06-Jun-2013,120000,2013,2362,Auto,,02/03/2022,70378,98681,,0,2979,1825,2,Luxury Sedan
8826,https://www.sgcarmart.com/used_cars/info.php?ID=988175&DL=3003,Mercedes-Benz,585000,,N.A.,10,Auto,,Petrol-Electric,,02/03/2022,125000,,,,2999,,,Luxury Sedan
8827,https://www.sgcarmart.com/used_cars/info.php?ID=1052768&DL=2976,Nissan,39800,,26-Jul-2016,105100,2016,,Manual,17582,02/03/2022,,24942,39958,1583,2953,1800,1,Truck
8828,https://www.sgcarmart.com/used_cars/info.php?ID=1063532&DL=1351,Toyota,37800,,01-Aug-2007,200362,2007,,Manual,,02/03/2022,,22653,,1825,2494,1800,,Bus/Mini Bus
8829,https://www.sgcarmart.com/used_cars/info.php?ID=1074191&DL=3885,Audi,115800,28890,26-Feb-2015,90000,2014,1194,Auto,56538,02/03/2022,51063,58914,70890,763,1984,1410,3,Sports Car
8830,https://www.sgcarmart.com/used_cars/info.php?ID=1058036&DL=3418,BMW,145500,15040,22-Dec-2011,,2011,2598,Auto,58594,02/03/2022,77085,77085,60586,3504,2979,1915,6,Sports Car
8831,https://www.sgcarmart.com/used_cars/info.php?ID=1028696&DL=1000,Nissan,79800,11530,28-Dec-2009,101000,2009,4516,Manual,21694,02/03/2022,50809,50809,31335,2199,3696,1490,2,Sports Car
8832,https://www.sgcarmart.com/used_cars/info.php?ID=1040650&DL=2870,Honda,115988,11480,15-Oct-2021,28,2021,682,Auto,53535,02/03/2022,24331,11064,47001,3497,1496,1250,1,SUV
8833,https://www.sgcarmart.com/used_cars/info.php?ID=1022513&DL=3915,BMW,138800,13870,01-Aug-2012,104800,2012,1210,Auto,,02/03/2022,47983,47983,,0,1997,1695,1,Luxury Sedan
8834,https://www.sgcarmart.com/used_cars/info.php?ID=1017755&DL=3518,BMW,296800,,N.A.,3300,Auto,2362,"$41,145",,02/03/2022,,,,,2979,,,Sports Car
8835,https://www.sgcarmart.com/used_cars/info.php?ID=1060692&DL=3306,Mercedes-Benz,197500,25670,29-Mar-2017,71000,2016,2382,Auto,125353,02/03/2022,90290,134522,48209,1831,2996,1940,2,Luxury Sedan
8836,https://www.sgcarmart.com/used_cars/info.php?ID=1064156&DL=1000,Nissan,45888,,31-May-2017,,2016,,Manual,16055,02/03/2022,,26468,30600,1893,2953,1800,1,Truck
8837,https://www.sgcarmart.com/used_cars/info.php?ID=1052101&DL=2850,BMW,318800,50640,23-Dec-2016,30027,2016,4568,Auto,132171,02/03/2022,99088,150359,56000,1730,4395,2275,2,SUV
8838,https://www.sgcarmart.com/used_cars/info.php?ID=1060624&DL=4061,BMW,181888,15970,29-Dec-2021,35,2021,1210,Auto,92568,02/03/2022,41353,49895,56100,3561,1998,1490,1,Luxury Sedan
8839,https://www.sgcarmart.com/used_cars/info.php?ID=1048023&DL=4032,Opel,68830,11710,05-May-2017,58135,"
SUV ",1182,2016,40490,02/03/2022,,,54616,1887,1598,1501,4,
8840,https://www.sgcarmart.com/used_cars/info.php?ID=1072896&DL=2215,Audi,78800,16750,26-Mar-2015,145000,2014,1194,Auto,57707,02/03/2022,44910,54874,71889,1098,1984,1830,1,SUV
8841,https://www.sgcarmart.com/used_cars/info.php?ID=1058639&DL=2296,Lexus,82800,18810,15-May-2015,69000,"
Luxury Sedan ",1792,2015,54164,02/03/2022,,,77600,1157,2494,1705,2,
8842,https://www.sgcarmart.com/used_cars/info.php?ID=1071122&DL=3218,Isuzu,96800,,25-Jan-2022,,2021,,Manual,33987,02/03/2022,,35869,34316,3287,2999,2500,1,Truck
8843,https://www.sgcarmart.com/used_cars/info.php?ID=1041762&DL=1061,Audi,75800,16070,30-Oct-2015,92000,2015,624,Auto,43935,02/03/2022,29913,33879,60000,1312,1395,1480,1,SUV
8844,https://www.sgcarmart.com/used_cars/info.php?ID=1072683&DL=3293,Mercedes-Benz,21800,,30-May-2014,,2014,,Manual,9175,02/03/2022,,24021,40889,797,1461,1420,3,Van
8845,https://www.sgcarmart.com/used_cars/info.php?ID=1007649&DL=2429,Mitsubishi,54800,12990,27-Aug-2015,82996,2015,1636,Auto,32585,02/03/2022,18972,18972,60101,1249,2360,1530,2,SUV
8846,https://www.sgcarmart.com/used_cars/info.php?ID=1049663&DL=3137,Audi,69800,12350,25-Feb-2017,99000,2016,392,Auto,36138,02/03/2022,24582,16415,49430,1492,999,1280,2,Luxury Sedan
8847,https://www.sgcarmart.com/used_cars/info.php?ID=1073342&DL=1172,Maserati,172000,24570,05-Apr-2010,82000,2009,6036,Auto,22353,02/03/2022,119122,119122,31933,2226,4691,1880,4,Sports Car
8848,https://www.sgcarmart.com/used_cars/info.php?ID=1058482&DL=2251,Mercedes-Benz,43800,7200,30-Jun-1998,,1998,1815,Auto,27381,02/03/2022,54757,76660,44998,2199,1998,,,Luxury Sedan
8849,https://www.sgcarmart.com/used_cars/info.php?ID=994904&DL=3414,Mercedes-Benz,69800,12150,29-Nov-2007,81000,2007,1461,Auto,28823,02/03/2022,48762,53639,50168,2071,1796,1340,2,Sports Car
8850,https://www.sgcarmart.com/used_cars/info.php?ID=1067960&DL=2133,Suzuki,29800,,15-Aug-2007,,2007,,Manual,,02/03/2022,,11616,,1825,658,880,2,Van
8851,https://www.sgcarmart.com/used_cars/info.php?ID=1074438&DL=2642,Audi,146800,16770,30-Sep-2019,40000,2019,1194,Auto,58664,02/03/2022,33720,39208,40002,2742,1984,1480,1,Luxury Sedan
8852,https://www.sgcarmart.com/used_cars/info.php?ID=1055287&DL=3179,Porsche,121000,36550,28-Aug-2013,160000,"
SUV ",3336,2013,84689,02/03/2022,,,76607,520,2967,2155,2,
8853,https://www.sgcarmart.com/used_cars/info.php?ID=1054703&DL=3049,Honda,55000,6990,13-Jan-2010,135000,2009,767,Auto,25478,02/03/2022,14071,14071,32368,2555,1339,1010,6,Hatchback
8854,https://www.sgcarmart.com/used_cars/info.php?ID=1069364&DL=1269,BMW,59999,14750,15-Apr-2015,90000,2014,742,Auto,42086,02/03/2022,32834,27968,76612,1127,1598,1410,2,Luxury Sedan
8855,https://www.sgcarmart.com/used_cars/info.php?ID=1053017&DL=3218,Toyota,96800,,25-Nov-2021,,2021,,Auto,37974,02/03/2022,,35172,39000,3527,2754,1800,1,Van
8856,https://www.sgcarmart.com/used_cars/info.php?ID=1053493&DL=3393,Toyota,66888,,02-Dec-2021,,2021,,Auto,31067,02/03/2022,,28072,31843,3534,1998,1680,1,Van
8857,https://www.sgcarmart.com/used_cars/info.php?ID=995618&DL=2591,Nissan,45800,,17-Jun-2009,,2009,,Manual,19179,02/03/2022,,27018,26760,2593,2953,1800,4,Truck
8858,https://www.sgcarmart.com/used_cars/info.php?ID=1029013&DL=3497,Toyota,49800,11310,13-Oct-2015,,2015,742,Auto,31607,02/03/2022,17804,17804,55399,1305,1598,1205,2,Mid-Sized Sedan
8859,https://www.sgcarmart.com/used_cars/info.php?ID=1062742&DL=2291,BMW,197800,19850,26-Jun-2020,25000,2019,1210,Auto,72537,02/03/2022,51807,65253,32500,3013,1998,1540,1,Luxury Sedan
8860,https://www.sgcarmart.com/used_cars/info.php?ID=1051851&DL=1429,Toyota,86888,11930,11-May-2018,30000,"
SUV ",974,2017,44164,02/03/2022,,,39903,2258,1797,1440,1,
8861,https://www.sgcarmart.com/used_cars/info.php?ID=1046649&DL=3846,Mazda,52800,10750,16-Mar-2016,83600,2015,1210,Auto,28759,02/03/2022,18806,18806,44001,1463,1998,1535,2,MPV
8862,https://www.sgcarmart.com/used_cars/info.php?ID=1066956&DL=2077,Kia,83800,11300,06-Sep-2018,84000,"
MPV ",1318,2018,36331,02/03/2022,,,32429,2373,1685,1525,3,
8863,https://www.sgcarmart.com/used_cars/info.php?ID=1073545&DL=2049,Mercedes-Benz,92800,10310,21-Nov-2011,101000,2011,1071,Auto,41027,02/03/2022,51951,51951,45586,2956,1796,1560,3,Luxury Sedan
8864,https://www.sgcarmart.com/used_cars/info.php?ID=1058176&DL=3873,Mercedes-Benz,169800,24620,01-Feb-2016,119000,2015,2382,Auto,116776,02/03/2022,96961,146530,54920,1104,2996,1935,1,Luxury Sedan
8865,https://www.sgcarmart.com/used_cars/info.php?ID=1076007&DL=1000,Mercedes-Benz,208888,26710,18-Jan-2019,23000,2018,740,Auto,58668,02/03/2022,41388,49944,30851,2195,1595,1550,2,Sports Car
8866,https://www.sgcarmart.com/used_cars/info.php?ID=1070583&DL=3592,Mazda,61000,11510,10-Aug-2016,95000,2016,1210,Auto,39337,02/03/2022,19746,19746,57501,1617,1998,1357,3,Hatchback
8867,https://www.sgcarmart.com/used_cars/info.php?ID=1070738&DL=3271,Volkswagen,27800,11340,14-Aug-2009,,2009,806,Auto,7191,02/03/2022,25107,25107,14664,881,1390,1286,5,Hatchback
8868,https://www.sgcarmart.com/used_cars/info.php?ID=1066051&DL=3047,Toyota,58800,12590,06-Jun-2016,90000,2016,682,Auto,27324,02/03/2022,20163,10229,47300,1553,1496,1320,3,MPV
8869,https://www.sgcarmart.com/used_cars/info.php?ID=1069349&DL=1099,Toyota,85800,,28-Jan-2022,,2021,,Manual,26317,02/03/2022,,31609,26550,3290,2755,1780,1,Truck
8870,https://www.sgcarmart.com/used_cars/info.php?ID=1055599&DL=3518,Chevrolet,63800,10580,16-Jun-2017,95000,2017,604,Auto,38263,02/03/2022,15671,15671,50110,1918,1362,1650,1,MPV
8871,https://www.sgcarmart.com/used_cars/info.php?ID=994914&DL=3003,Rolls-Royce,1800,,N.A.,,Auto,8250,"$380,000",,02/03/2022,,,,,6749,,,SUV
8872,https://www.sgcarmart.com/used_cars/info.php?ID=1069764&DL=3175,Kia,14880,7960,14-Jan-2009,,2008,619,Auto,4867,02/03/2022,7553,7553,13024,366,1086,852,2,Hatchback
8873,https://www.sgcarmart.com/used_cars/info.php?ID=952631&DL=2585,Audi,95000,33800,14-Aug-2013,73500,2013,2380,Auto,61868,02/03/2022,66688,92039,77600,516,2995,2250,1,SUV
8874,https://www.sgcarmart.com/used_cars/info.php?ID=1067718&DL=3835,Porsche,472800,60220,01-Dec-2017,32988,2016,2364,Auto,222737,02/03/2022,156099,252979,57390,2073,2981,1535,2,Sports Car
8875,https://www.sgcarmart.com/used_cars/info.php?ID=1044345&DL=2010,BMW,467988,38410,29-Oct-2021,652,2020,2384,Auto,188488,02/03/2022,123119,193615,59599,3501,2998,1890,1,Luxury Sedan
8876,https://www.sgcarmart.com/used_cars/info.php?ID=969485&DL=1061,Volkswagen,31800,12140,26-May-2014,120000,2013,620,Auto,20307,02/03/2022,19399,9399,65689,793,1390,1417,2,Mid-Sized Sedan
8877,https://www.sgcarmart.com/used_cars/info.php?ID=1071520&DL=1211,Kia,85800,10390,09-Jul-2019,14456,2018,738,Auto,38492,02/03/2022,18761,18761,33199,2681,1591,1287,1,Mid-Sized Sedan
8878,https://www.sgcarmart.com/used_cars/info.php?ID=1068584&DL=1351,Nissan,70300,,06-May-2021,9086,2021,,Auto,36346,02/03/2022,,19521,39589,3348,1597,1220,1,Van
8879,https://www.sgcarmart.com/used_cars/info.php?ID=1065540&DL=3175,Subaru,75000,13500,31-Dec-2016,93000,2016,1210,Auto,38329,02/03/2022,19469,19469,51109,1738,1998,1682,2,SUV
8880,https://www.sgcarmart.com/used_cars/info.php?ID=1075807&DL=2051,Toyota,69800,32880,14-Oct-2013,60000,2013,1210,Manual,28292,02/03/2022,29504,33306,61700,576,1998,1239,3,Sports Car
8881,https://www.sgcarmart.com/used_cars/info.php?ID=1068253&DL=1000,Jeep,189990,,22-Jan-2021,20000,2020,,Auto,31314,02/03/2022,,42117,35201,2929,3604,2140,1,Truck
8882,https://www.sgcarmart.com/used_cars/info.php?ID=1075283&DL=3486,Volkswagen,46900,11330,25-Nov-2015,30000,2015,124,Auto,21711,02/03/2022,19158,9158,42200,1337,1395,1249,2,Hatchback
8883,https://www.sgcarmart.com/used_cars/info.php?ID=1070566&DL=1005,Mercedes-Benz,82800,8270,29-Feb-2012,,2011,742,Auto,,02/03/2022,30052,30052,,0,1597,1500,3,Luxury Sedan
8884,https://www.sgcarmart.com/used_cars/info.php?ID=1053560&DL=1399,BMW,66888,8280,31-Mar-2010,84758,2010,1450,Auto,28624,02/03/2022,29578,29578,35416,2928,1995,1390,4,Luxury Sedan
8885,https://www.sgcarmart.com/used_cars/info.php?ID=1074205&DL=1000,BMW,62000,36170,28-Mar-2013,263000,2013,2362,Auto,33584,02/03/2022,39075,46705,73900,370,2979,1445,1,Sports Car
8886,https://www.sgcarmart.com/used_cars/info.php?ID=1070925&DL=2494,BMW,116800,20800,27-Feb-2015,130118,2014,2362,Auto,85463,02/03/2022,76195,109151,67901,764,2979,1845,1,Luxury Sedan
8887,https://www.sgcarmart.com/used_cars/info.php?ID=1021712&DL=1060,Mitsubishi,69500,,29-Apr-2011,368688,2009,,Manual,31024,02/03/2022,,87145,34471,2956,4899,4100,2,Bus/Mini Bus
8888,https://www.sgcarmart.com/used_cars/info.php?ID=1074110&DL=2984,Volvo,39800,12830,24-Jul-2014,,"
Luxury Sedan ",1144,2014,25952,02/03/2022,,,62890,851,1560,1549,4,
8889,https://www.sgcarmart.com/used_cars/info.php?ID=1026267&DL=2163,Nissan,17500,,30-Aug-2012,119000,2012,742,Auto,12625,02/03/2022,18653,18653,66889,157,1598,1210,2,SUV
8890,https://www.sgcarmart.com/used_cars/info.php?ID=1054771&DL=1132,Isuzu,35800,,09-Oct-1998,,1998,,Manual,,02/03/2022,,33620,,1825,3059,2500,6,Truck
8891,https://www.sgcarmart.com/used_cars/info.php?ID=1053705&DL=1193,Toyota,69800,7220,22-Nov-2011,139000,2011,816,Auto,44954,02/03/2022,14432,14432,46482,3504,1598,1195,1,Mid-Sized Sedan
8892,https://www.sgcarmart.com/used_cars/info.php?ID=1075854&DL=2389,Volvo,46800,12390,15-May-2015,121000,"
Hatchback ",1144,2014,31225,02/03/2022,,,68589,1157,1560,1448,3,
8893,https://www.sgcarmart.com/used_cars/info.php?ID=1071443&DL=3892,Rolls-Royce,1405,108430,07-Oct-2021,68,2019,8004,Auto,603287,02/03/2022,419755,727559,60001,3499,6592,2435,1,Sports Car
8894,https://www.sgcarmart.com/used_cars/info.php?ID=1072365&DL=1300,Porsche,193888,19370,11-Apr-2012,30000,2011,3332,Auto,,02/03/2022,106863,106863,,0,3605,1760,1,Sports Car
8895,https://www.sgcarmart.com/used_cars/info.php?ID=1057946&DL=1112,Toyota,119999,14940,08-Jan-2019,22500,2018,1210,Auto,47606,02/03/2022,30806,35129,31001,2195,1998,1695,2,SUV
8896,https://www.sgcarmart.com/used_cars/info.php?ID=1072237&DL=3922,Porsche,188000,22330,06-May-2011,158000,2011,3654,Auto,28261,02/03/2022,71971,71971,33568,3049,3598,2105,4,SUV
8897,https://www.sgcarmart.com/used_cars/info.php?ID=1044644&DL=3274,Mitsubishi,80500,,20-May-2021,,2017,,Manual,33313,02/03/2022,,38770,36134,3352,2998,2420,1,Truck
8898,https://www.sgcarmart.com/used_cars/info.php?ID=1063079&DL=3730,Maserati,239800,23960,05-Feb-2013,48000,2012,5030,Auto,,02/03/2022,116463,116463,,0,4691,1980,3,Sports Car
8899,https://www.sgcarmart.com/used_cars/info.php?ID=1063129&DL=3922,Toyota,48800,16090,16-Jan-2014,,2013,1638,Auto,35268,02/03/2022,32363,37309,78700,368,2362,1790,3,MPV
8900,https://www.sgcarmart.com/used_cars/info.php?ID=887244&DL=1233,Isuzu,105800,,14-Oct-2008,,2008,,Manual,18454,02/03/2022,,114609,34070,1954,15681,13580,3,Truck
8901,https://www.sgcarmart.com/used_cars/info.php?ID=1043037&DL=3271,Toyota,67800,8020,13-Aug-2010,150000,2009,1169,Auto,27819,02/03/2022,23297,23297,32914,3070,1797,1340,4,MPV
8902,https://www.sgcarmart.com/used_cars/info.php?ID=1069912&DL=3093,Audi,153800,16700,30-Dec-2019,22000,2019,694,Auto,53240,02/03/2022,38530,45942,24001,2832,1984,1535,2,Luxury Sedan
8903,https://www.sgcarmart.com/used_cars/info.php?ID=1056527&DL=1168,Nissan,63800,,25-Sep-2018,93300,2018,,Auto,17739,02/03/2022,,26466,27001,2372,2488,1780,1,Van
8904,https://www.sgcarmart.com/used_cars/info.php?ID=1063031&DL=3840,Porsche,388888,46190,12-Jun-1981,,1981,,Auto,28261,02/03/2022,,,33568,3049,2994,,,Sports Car
8905,https://www.sgcarmart.com/used_cars/info.php?ID=1060655&DL=2976,Nissan,24800,,08-Jun-2010,,2010,,Manual,6531,02/03/2022,,21922,13055,889,1461,1280,5,Van
8906,https://www.sgcarmart.com/used_cars/info.php?ID=1069961&DL=3707,Honda,91800,9940,05-Oct-2020,22473,2019,682,Auto,37638,02/03/2022,21929,12701,32699,3132,1496,1130,1,Stationwagon
8907,https://www.sgcarmart.com/used_cars/info.php?ID=1072679&DL=3415,Volkswagen,59800,9920,16-Nov-2017,55000,2017,508,Auto,31605,02/03/2022,16274,6274,47112,2068,1197,1139,1,Hatchback
8908,https://www.sgcarmart.com/used_cars/info.php?ID=1063441&DL=1000,Mercedes-Benz,60000,17760,22-Dec-2014,,2014,740,Auto,30117,02/03/2022,27318,20246,63990,1009,1595,1430,3,Luxury Sedan
8909,https://www.sgcarmart.com/used_cars/info.php?ID=1043546&DL=1269,Porsche,100800,88060,01-Nov-2012,99000,2012,3322,Auto,48035,02/03/2022,84352,84352,88002,219,3598,2105,2,SUV
8910,https://www.sgcarmart.com/used_cars/info.php?ID=1071447&DL=2795,Honda,12800,8540,30-Dec-2008,123000,2008,1369,Auto,5244,02/03/2022,19166,11903,17496,524,1799,1350,3,MPV
8911,https://www.sgcarmart.com/used_cars/info.php?ID=1046445&DL=3214,Mercedes-Benz,50800,12240,26-Apr-2006,120000,2006,1461,Auto,19695,02/03/2022,49917,54909,47450,1493,1796,1340,,Sports Car
8912,https://www.sgcarmart.com/used_cars/info.php?ID=1061137&DL=3813,Hyundai,80800,9440,09-Dec-2019,25000,2019,738,Auto,35840,02/03/2022,14862,14862,31759,2831,1591,1345,1,Mid-Sized Sedan
8913,https://www.sgcarmart.com/used_cars/info.php?ID=1068835&DL=3433,Volkswagen,30800,16150,18-Nov-2013,100000,2013,624,Auto,15893,02/03/2022,20921,6290,72609,610,1395,1249,2,Hatchback
8914,https://www.sgcarmart.com/used_cars/info.php?ID=1020648&DL=1085,Honda,57800,11520,04-Oct-2016,,2015,682,Auto,30496,02/03/2022,19780,9780,51506,1671,1496,1190,1,SUV
8915,https://www.sgcarmart.com/used_cars/info.php?ID=1073082&DL=3863,Volkswagen,91800,16180,08-Jun-2016,75156,2016,1194,Auto,52795,02/03/2022,38176,45447,49156,1555,1984,1550,2,Stationwagon
8916,https://www.sgcarmart.com/used_cars/info.php?ID=1025249&DL=3779,Toyota,50000,,30-Aug-2016,138000,2016,,Manual,12190,02/03/2022,,24946,27114,1617,2982,1680,2,Truck
8917,https://www.sgcarmart.com/used_cars/info.php?ID=1050186&DL=3283,Mercedes-Benz,255800,25920,06-Feb-2020,42000,2019,1202,Auto,108278,02/03/2022,71183,100130,41805,2588,1991,1755,1,Sports Car
8918,https://www.sgcarmart.com/used_cars/info.php?ID=1043438&DL=1000,Alfa,69999,10040,20-Feb-2009,,2008,1880,Auto,22274,02/03/2022,29744,29744,31933,2227,2198,1490,4,Luxury Sedan
8919,https://www.sgcarmart.com/used_cars/info.php?ID=1075967&DL=1000,Kia,108000,15130,27-Apr-2018,49380,"
SUV ",2126,2018,48587,02/03/2022,,,42661,2224,2199,1980,1,
8920,https://www.sgcarmart.com/used_cars/info.php?ID=1069753&DL=2726,Toyota,53800,7770,09-Feb-2009,,2008,2129,Auto,21694,02/03/2022,27382,27382,31335,2199,2362,1540,3,Luxury Sedan
8921,https://www.sgcarmart.com/used_cars/info.php?ID=996666&DL=2292,Mercedes-Benz,354988,33550,14-May-2021,652,2020,1202,Auto,111681,02/03/2022,66923,92462,46002,3346,1991,1695,1,Sports Car
8922,https://www.sgcarmart.com/used_cars/info.php?ID=1067671&DL=3546,Mercedes-Benz,110800,12090,28-Feb-2012,112000,2011,974,Auto,43375,02/03/2022,54305,54305,47316,3323,1796,1470,4,Sports Car
8923,https://www.sgcarmart.com/used_cars/info.php?ID=1049899&DL=3162,Mercedes-Benz,224800,29050,04-Aug-2017,69000,2017,2382,Auto,130918,02/03/2022,90265,134477,55414,1976,2996,2220,3,SUV
8924,https://www.sgcarmart.com/used_cars/info.php?ID=1074416&DL=2037,Honda,32988,17720,01-Apr-2013,78000,2012,978,Auto,21521,02/03/2022,25520,27728,58090,374,1799,1385,1,MPV
8925,https://www.sgcarmart.com/used_cars/info.php?ID=1065560&DL=2849,MINI,66200,19000,09-Jan-2015,81957,2014,1210,Auto,35121,02/03/2022,29872,23821,72890,736,1998,1240,3,Sports Car
8926,https://www.sgcarmart.com/used_cars/info.php?ID=1064274&DL=2200,Porsche,395988,,N.A.,66,Auto,1200,"$76,000",,02/03/2022,,,,,1988,,,Sports Car
8927,https://www.sgcarmart.com/used_cars/info.php?ID=1074736&DL=4145,BMW,78800,24850,23-Apr-2014,90000,2013,2362,Auto,48740,02/03/2022,42242,51139,84100,760,2979,1445,3,Sports Car
8928,https://www.sgcarmart.com/used_cars/info.php?ID=1052900&DL=2469,Toyota,52800,11780,26-Oct-2015,93220,2015,742,Auto,33185,02/03/2022,19589,19589,56001,1308,1598,1205,1,Mid-Sized Sedan
8929,https://www.sgcarmart.com/used_cars/info.php?ID=1057645&DL=1000,Mercedes-Benz,119000,,02-Nov-1982,,1982,,Auto,,02/03/2022,40596,60894,35416,2929,2525,,,Luxury Sedan
8930,https://www.sgcarmart.com/used_cars/info.php?ID=1074862&DL=2034,Mercedes-Benz,144500,19880,11-Jul-2017,93700,2016,1202,Auto,82392,02/03/2022,57731,75916,47501,1953,1991,1615,2,Luxury Sedan
8931,https://www.sgcarmart.com/used_cars/info.php?ID=1069411&DL=3761,BMW,87888,8780,25-Jan-2013,113000,2012,742,Auto,,02/03/2022,26625,16625,,0,1598,1310,2,Hatchback
